2 1
219 -5.69758 5.99796	-11.6888
220 -4.76119 4.11041	-7.02359
221 -6.53387 2.6063	-8.77531
222 -5.92341 2.28187	-7.15938
223 -5.92417 4.5712	-9.83002
224 -3.74551 6.51048	-9.89648
225 -4.17882 5.51713	-8.50842
226 -4.85284 5.66621	-9.77715
227 -3.04168 7.93599	-12.221
228 -3.52991 7.25108	-11.1992
229 -4.24839 7.3683	-12.2361
230 -1.84722 7.67418	-10.7962
231 -2.65255 7.16054	-10.1907
232 -7.57931 2.15146	-10.7618
233 -7.03529 3.93108	-11.1861
234 -6.85893 3.27844	-10.111
235 -3.25215 5.39531	-7.04627
236 -7.87201 3.20724	-12.2242
237 -7.24653 4.45525	-12.2389
238 -1.62134 8.21835	-11.9335
239 -8.19472 1.72788	-11.9292
240 4.9421 6.35147	-11.1593
241 6.9635 3.99457	-11.1127
242 3.13114 6.2734	-8.72092
243 5.64809 4.03775	-8.55986
244 2.98173 7.61364	-11.4628
245 7.92698 1.73696	-11.3178
246 7.71132 1.37008	-10.652
247 8.4643 1.07042	-12.2982
248 8.12115 0.769729	-11.4178
249 1.77233 6.89035	-8.96385
250 1.96379 6.12697	-7.36233
251 1.16455 6.55285	-7.88359
252 6.04519 5.27308	-11.0984
253 6.332 4.04858	-9.90745
254 4.42013 5.35211	-8.55617
255 4.09158 6.34373	-9.98534
256 5.28201 5.33269	-9.88425
257 6.63737 2.34482	-8.78677
258 7.61507 2.6848	-11.2223
259 7.14599 2.60555	-10.1204
260 3.80744 7.15882	-11.302
261 3.14988 7.91283	-12.2629
262 5.67774 6.36263	-12.2884
263 4.45613 7.28965	-12.3265
264 1.96898 7.65626	-10.8245
265 2.87882 7.09384	-10.237
266 7.6272 3.79344	-12.267
267 6.768 5.17004	-12.263
268 4.84007 4.02834	-7.0403
269 5.95596 2.20575	-7.16772
270 3.35789 5.33892	-7.06376
271 8.19615 2.36809	-12.2974
272 1.67534 8.21506	-11.9509
273 -7.8236 4.44873	-50.9606
274 -7.67927 4.69349	-26.0087
275 -4.65008 7.70563	-83.7572
276 -4.81257 7.60521	-71.6993
277 -7.92459 4.26624	-37.4252
278 -4.48584 7.80238	-62.2924
279 -7.25149 5.33065	-87.6608
280 -7.4907 4.98893	-17.1488
281 -4.48292 7.80406	-21.1405
282 -7.73576 4.59979	-66.2765
283 -4.88085 7.56157	-43.6945
284 -4.48348 7.80375	-33.4053
285 -7.79512 4.49846	-78.6195
286 -4.39199 7.8556	-56.8442
287 -5.11705 7.40377	-17.4654
288 -5.28919 7.28179	-87.6542
289 -7.61591 4.79561	-83.8222
290 -7.46149 5.03251	-20.4869
291 -7.74097 4.59101	-56.8786
292 -8.16021 3.79618	-72.0926
293 -4.78851 7.62038	-67.1251
294 -7.64118 4.75525	-61.9566
295 -3.8967 8.11269	-77.831
296 -4.89606 7.55173	-38.7417
297 -7.79509 4.49851	-31.7025
298 -8.20143 3.70629	-44.0734
299 -3.76591 8.17423	-27.0171
300 -3.92089 8.10103	-50.0969
301 -3.19261 8.4147	-16.4838
302 -8.4169 3.18682	-16.313
303 -6.57762 6.14288	-18.2817
304 -3.23947 8.39678	-88.4269
305 -8.38719 3.26419	-88.4309
306 -7.67613 4.69862	-18.5418
307 -6.83635 5.85357	-19.1412
308 -6.93718 5.73372	-17.7155
309 -7.18345 5.422	-18.5253
310 -8.57581 2.73046	-65.3854
311 -7.62621 4.77921	-64.1166
312 -8.54866 2.81432	-62.392
313 -8.34361 3.37403	-63.9461
314 -2.88112 8.52638	-42.905
315 -2.84027 8.54008	-39.6853
316 -5.01592 7.47265	-41.1646
317 -3.52446 8.2812	-41.2444
318 -2.83613 8.54145	-70.8674
319 -2.84965 8.53695	-67.7794
320 -4.92392 7.53359	-69.3483
321 -3.46891 8.30462	-69.3232
322 -8.77561 1.99716	-73.3868
323 -8.77574 1.99662	-70.6002
324 -8.90185 1.32554	-71.9631
325 -1.97878 8.77977	-25.7849
326 -1.96842 8.7821	-28.5906
327 -1.31156 8.90392	-27.2317
328 -8.78681 1.94731	-45.4534
329 -8.78681 1.94731	-42.6677
330 -8.90675 1.29223	-44.0542
331 -2.06195 8.76061	-76.2275
332 -1.88384 8.80063	-79.2831
333 -1.32808 8.90147	-77.6359
334 -2.04396 8.76483	-48.4035
335 -2.06673 8.75949	-51.2373
336 -1.36756 8.89549	-49.7601
337 -6.96431 5.70074	-89.2701
338 -5.68167 6.97987	-89.2665
339 -6.34335 6.3845	-87.4835
340 -6.35184 6.37606	-88.7547
341 -4.26173 7.92702	-30.4448
342 -6.10384 6.61386	-26.5783
343 -7.73347 4.60363	-28.8462
344 -6.3557 6.37221	-32.5019
345 -6.20887 6.51536	-29.5752
346 -6.68221 6.02894	-43.9929
347 -7.93846 4.24038	-47.7597
348 -6.30044 6.42686	-50.4959
349 -4.54785 7.76641	-46.573
350 -6.49315 6.23209	-47.2064
351 -8.00373 4.11587	-40.4597
352 -6.61001 6.10801	-38.1
353 -6.69874 6.01056	-40.9501
354 -7.85775 4.38814	-34.5433
355 -4.67702 7.68931	-36.1753
356 -6.48631 6.23921	-35.3248
357 -7.9024 4.3072	-68.802
358 -6.60954 6.10852	-72.0352
359 -6.45376 6.27288	-66.7486
360 -6.58437 6.13564	-69.2554
361 -4.23874 7.93934	-23.6434
362 -6.05892 6.65504	-21.2297
363 -7.61071 4.80387	-23.2383
364 -6.09047 6.62617	-23.6777
365 -7.90844 4.29611	-75.6043
366 -6.27436 6.45232	-78.1349
367 -4.5079 7.78966	-74.4336
368 -6.44854 6.27824	-75.0548
369 -7.76856 4.54418	-54.0096
370 -6.27078 6.45579	-56.702
371 -4.29888 7.90694	-53.7957
372 -6.2551 6.47099	-53.7217
373 -6.27747 6.4493	-61.992
374 -4.43426 7.83182	-59.6712
375 -7.70171 4.65657	-59.5681
376 -6.27081 6.45576	-59.4713
377 -4.3646 7.87085	-81.2034
378 -7.71584 4.63312	-81.3862
379 -6.29528 6.43191	-83.5703
380 -6.25012 6.47581	-81.0451
381 -4.59999 7.73564	-64.8041
382 -6.33452 6.39326	-64.402
383 -7.97537 4.17055	-88.0587
384 -8.37139 3.30453	-89.662
385 -7.7322 4.60576	-89.6411
386 -4.05435 8.03506	-16.9184
387 -3.2652 8.3868	-15.2061
388 -5.62856 7.02277	-15.7919
389 -4.54552 7.76777	-15.2808
390 -8.39097 3.25447	-15.1139
391 -8.05417 4.01626	-16.6767
392 -7.08152 5.55446	-15.6875
393 -7.78805 4.51069	-15.164
394 -2.64387 8.6029	-20.4206
395 -2.2276 8.71997	-17.3213
396 -4.75478 7.64147	-19.1386
397 -3.38294 8.34001	-18.4795
398 -3.29063 8.37686	-89.6596
399 -4.13696 7.99285	-88.05
400 -4.58946 7.74189	-89.6384
401 -2.25455 8.71304	-57.3267
402 -2.34587 8.68889	-62.8583
403 -2.29681 8.70199	-60.1495
404 -8.7145 2.24889	-67.7721
405 -8.69779 2.31269	-79.3585
406 -8.73487 2.1684	-76.4397
407 -2.31726 8.69657	-34.4831
408 -2.15453 8.73831	-31.5879
409 -2.2041 8.72593	-22.9105
410 -8.73016 2.18729	-36.605
411 -8.75705 2.07701	-39.5732
412 -8.70975 2.26723	-51.6224
413 -8.74439 2.1297	-48.5937
414 -8.69443 2.32527	-30.9134
415 -8.66132 2.44573	-25.306
416 -8.67848 2.38412	-28.0985
417 -2.72952 8.57611	-84.4626
418 -2.25328 8.71337	-81.9672
419 -2.34412 8.68937	-73.3493
420 -2.17316 8.73369	-54.3619
421 -2.36481 8.68376	-45.4799
422 -8.54296 2.83158	-84.5193
423 -8.65779 2.45819	-82.0941
424 -8.67712 2.38906	-57.3553
425 -8.65177 2.4793	-60.036
426 -8.71491 2.24729	-17.1749
427 -8.53127 2.86661	-20.0984
428 -8.31619 3.44108	-18.1651
429 -8.70176 2.29768	-87.5643
430 -7.44808 5.05233	-85.9011
431 -8.27102 3.54826	-86.4802
432 -8.62835 2.55962	-22.5704
433 -2.2698 8.70908	-87.5552
434 -4.97203 7.50193	-85.8798
435 -3.48854 8.29639	-86.4581
436 -6.32506 6.40263	-85.7081
437 -8.69044 2.34015	-54.5418
438 -2.4613 8.6569	-65.4625
439 -8.71096 2.26254	-33.7387
440 -2.4823 8.65091	-37.2257
441 -5.84815 6.84099	-17.9468
442 -6.42272 6.30465	-16.7112
443 -8.81806 1.80049	-89.2934
444 -8.82279 1.7772	-15.4876
445 -1.77597 8.82303	-15.542
446 -1.79147 8.8199	-89.2916
447 -5.94723 6.75503	-19.3671
448 4.57449 7.75075	-73.5452
449 7.8635 4.37782	-42.2334
450 7.77106 4.53989	-25.4606
451 4.77039 7.63174	-84.031
452 4.27083 7.92212	-62.1886
453 7.26822 5.30782	-87.7179
454 7.52122 4.9428	-17.2149
455 4.64617 7.70799	-20.8872
456 7.73197 4.60615	-56.2193
457 4.50129 7.79348	-48.3401
458 4.51457 7.7858	-30.7774
459 7.84224 4.4158	-79.0758
460 7.64204 4.75387	-66.5919
461 4.53526 7.77377	-36.3425
462 5.1872 7.35479	-17.4496
463 5.31715 7.2614	-87.7236
464 7.65751 4.7289	-84.0201
465 7.54182 4.91131	-20.4609
466 7.81736 4.4597	-36.3442
467 8.13469 3.85056	-72.552
468 4.41811 7.84094	-67.8703
469 7.5571 4.88777	-61.8629
470 4.5897 7.74175	-79.1694
471 3.77926 8.16806	-55.3943
472 4.56607 7.75571	-42.137
473 7.80059 4.48897	-30.7623
474 4.50914 7.78895	-25.4665
475 8.13777 3.84404	-49.2518
476 3.20511 8.40995	-16.4606
477 8.43586 3.13629	-16.3611
478 6.7158 5.99149	-18.3425
479 3.25587 8.39043	-88.4637
480 8.39126 3.25372	-88.4532
481 7.71697 4.63123	-18.6179
482 7.01492 5.63834	-17.7951
483 6.92844 5.74427	-19.2084
484 7.24021 5.34596	-18.6042
485 8.54678 2.82004	-65.5233
486 8.54326 2.83069	-62.3542
487 7.52969 4.92989	-64.2477
488 8.30339 3.47183	-64.0215
489 1.98747 8.77781	-56.6751
490 1.98747 8.77781	-53.8894
491 1.31929 8.90278	-55.2516
492 8.77677 1.99208	-70.7351
493 8.76846 2.02831	-73.5927
494 8.89987 1.33879	-72.0901
495 8.76977 2.02264	-48.0541
496 8.77409 2.00383	-50.8784
497 8.89987 1.33878	-49.5085
498 6.97357 5.6894	-89.2975
499 6.36938 6.35854	-87.5586
500 5.69457 6.96935	-89.2996
501 6.36707 6.36085	-88.7971
502 4.54205 7.7698	-23.0278
503 6.34783 6.38005	-25.5907
504 7.70854 4.64526	-22.9452
505 6.20389 6.5201	-21.0297
506 6.30315 6.42419	-23.1404
507 6.51788 6.20623	-73.0683
508 7.83342 4.43143	-69.2491
509 6.25133 6.47463	-67.2845
510 4.50909 7.78897	-70.6971
511 6.4066 6.32103	-70.0921
512 6.45123 6.27548	-42.3185
513 4.56551 7.75603	-45.1677
514 6.48674 6.23876	-48.8494
515 7.92712 4.26154	-45.4183
516 6.49688 6.22821	-45.469
517 4.31117 7.90024	-51.6397
518 6.15485 6.56642	-55.7026
519 7.86027 4.38363	-52.9937
520 6.32943 6.3983	-52.2995
521 4.16878 7.9763	-59.1171
522 6.11345 6.60498	-61.8765
523 7.6441 4.75055	-59.2052
524 6.10531 6.61251	-58.9438
525 4.34077 7.88401	-65.0755
526 6.15337 6.56781	-64.6144
527 7.92162 4.27176	-76.1428
528 4.59271 7.73996	-76.4139
529 6.44509 6.28178	-78.9632
530 6.50578 6.21891	-76.1149
531 7.83269 4.43272	-39.2185
532 6.39912 6.32861	-36.4293
533 4.54939 7.76551	-39.1823
534 6.41837 6.30908	-39.2966
535 6.3757 6.35221	-30.8595
536 4.5232 7.78079	-33.5158
537 7.80773 4.47654	-33.5049
538 6.38548 6.34237	-33.5889
539 4.63126 7.71696	-81.7471
540 6.38508 6.34277	-83.8433
541 7.77031 4.54117	-81.7172
542 6.40728 6.32035	-81.5604
543 4.50715 7.7901	-28.0535
544 7.79037 4.50667	-28.0479
545 6.36357 6.36435	-28.1479
546 8.37395 3.29803	-89.6722
547 7.98358 4.15482	-88.096
548 7.73707 4.59758	-89.6593
549 3.2709 8.38458	-15.1973
550 4.08445 8.0198	-16.8904
551 5.66901 6.99016	-15.7958
552 4.56257 7.75776	-15.2726
553 8.07837 3.96736	-16.7273
554 8.40133 3.22764	-15.1404
555 7.10825 5.52021	-15.7177
556 7.80196 4.48658	-15.1901
557 2.24666 8.71507	-17.2857
558 2.75966 8.56646	-20.2357
559 4.86333 7.57285	-19.0495
560 3.44768 8.31345	-18.4002
561 4.1599 7.98093	-88.1055
562 3.29997 8.37318	-89.6795
563 4.60034 7.73543	-89.6644
564 2.34949 8.68792	-25.0677
565 2.42361 8.66753	-22.5082
566 2.35036 8.68768	-36.0476
567 2.33908 8.69072	-30.4818
568 2.34381 8.68945	-33.2447
569 2.18935 8.72965	-62.7976
570 2.10084 8.75137	-59.8106
571 2.29427 8.70266	-47.6353
572 2.16573 8.73554	-50.7132
573 2.36048 8.68494	-41.7352
574 2.35693 8.6859	-38.8657
575 8.69949 2.30626	-67.9559
576 8.70652 2.27958	-79.5652
577 8.73663 2.16131	-76.6711
578 2.28497 8.70511	-68.4825
579 2.359 8.68534	-74.1007
580 2.32748 8.69384	-71.2932
581 8.68181 2.37196	-57.0133
582 8.72443 2.21005	-53.997
583 8.7168 2.23994	-41.8207
584 8.74003 2.14752	-44.8608
585 2.39394 8.67577	-79.6513
586 2.82403 8.54546	-84.6357
587 2.47585 8.65275	-82.2833
588 8.55473 2.79583	-84.6241
589 8.66958 2.41628	-82.2528
590 8.69484 2.32373	-30.4713
591 8.68242 2.36973	-25.056
592 8.69098 2.33812	-27.7323
593 8.70041 2.3028	-36.0514
594 8.69728 2.31459	-33.2377
595 8.56121 2.7759	-20.0926
596 8.76363 2.04911	-17.3244
597 8.35014 3.35785	-18.2205
598 2.33773 8.69109	-27.7384
599 8.65331 2.47389	-22.4403
600 8.70477 2.28627	-87.5914
601 7.47631 5.01046	-86.0154
602 8.28239 3.52164	-86.5487
603 2.29112 8.70349	-87.598
604 5.03073 7.46269	-86.0214
605 3.53563 8.27643	-86.5568
606 6.37434 6.35357	-85.8557
607 8.70579 2.28238	-38.8959
608 2.34747 8.68846	-44.6486
609 2.24062 8.71663	-65.6689
610 2.3767 8.68051	-76.9057
611 8.64179 2.51386	-59.8508
612 6.13962 6.58066	-17.9745
613 6.50738 6.21724	-16.7432
614 8.81882 1.79676	-89.3012
615 8.8304 1.73897	-15.5183
616 1.78069 8.82208	-15.5329
617 1.79774 8.81862	-89.3046
618 6.0883 6.62816	-19.3236
619 1.57437 7.03295	-91.4
620 -3.31039 5.86383	-91.4
621 -4.41741 3.41494	-91.4
622 4.3377 3.67868	-91.4
623 -0.30302 4.27014	-91.4
624 3.87893 5.86338	-91.4
625 -1.34153 7.89377	-91.4
626 -4.03727 4.72515	-91.4
627 -2.5506 3.59854	-91.4
628 -1.91185 5.36885	-91.4
629 -2.79335 4.58774	-91.4
630 -2.40578 8.06874	-91.4
631 -0.54748 8.62005	-91.4
632 -1.59701 8.60432	-91.4
633 -4.53752 1.83438	-91.4
634 -6.33397 3.44361	-91.4
635 -6.67364 1.79534	-91.4
636 6.33507 3.55241	-91.4
637 4.47678 1.95732	-91.4
638 6.66387 1.85971	-91.4
639 -0.0996463 2.10135	-91.4
640 -2.37166 1.96818	-91.4
641 2.25227 3.91954	-91.4
642 2.22796 2.07609	-91.4
643 0.0659285 7.56756	-91.4
644 2.4836 7.83976	-91.4
645 0.921181 8.38082	-91.4
646 5.07607 6.1668	-91.4
647 4.1302 5.00363	-91.4
648 5.80024 4.9917	-91.4
649 -2.33062 6.96226	-91.4
650 -4.81016 6.19054	-91.4
651 -3.72223 7.22433	-91.4
652 -5.70652 4.91439	-91.4
653 0.755844 5.92954	-91.4
654 -0.86797 6.52597	-91.4
655 2.92424 6.40889	-91.4
656 2.48743 5.3826	-91.4
657 3.88614 7.08424	-91.4
0 0. 0. 0.
1 18 167 24 
23 24 167 166 
17 166 167 18 
17 19 169 168 
20 168 169 22 
4 22 169 19 
3 25 170 21 
20 21 170 168 
17 168 170 166 
23 166 170 25 
23 175 176 24 
1 24 176 174 
173 174 176 175 
26 178 179 27 
5 27 179 177 
171 177 179 178 
172 181 182 180 
29 180 182 31 
7 31 182 33 
32 33 182 181 
3 34 184 25 
23 25 184 183 
172 183 184 181 
32 181 184 34 
26 28 186 178 
171 178 186 185 
173 185 186 174 
1 174 186 28 
172 187 188 183 
23 183 188 175 
173 175 188 185 
171 185 188 187 
29 30 189 180 
172 180 189 187 
171 187 189 177 
5 177 189 30 
7 33 195 40 
38 40 195 193 
191 193 195 194 
32 194 195 33 
191 194 197 196 
20 196 197 21 
3 21 197 34 
32 34 197 194 
35 36 201 198 
192 198 201 199 
190 199 201 200 
8 200 201 36 
192 199 204 202 
20 202 204 196 
191 196 204 203 
190 203 204 199 
190 200 205 203 
191 203 205 193 
38 193 205 39 
8 39 205 200 
192 202 206 198 
35 198 206 37 
4 37 206 22 
20 22 206 202 
51 214 215 52 
7 52 215 213 
210 213 215 214 
45 218 219 216 
207 216 219 217 
208 217 219 218 
209 221 222 220 
29 220 222 30 
5 30 222 42 
41 42 222 221 
209 225 226 223 
208 223 226 217 
207 217 226 224 
210 224 226 225 
46 47 229 227 
211 227 229 228 
207 228 229 216 
45 216 229 47 
211 228 231 230 
51 230 231 214 
210 214 231 224 
207 224 231 228 
209 223 234 221 
41 221 234 232 
212 232 234 233 
208 233 234 223 
210 225 235 213 
7 213 235 31 
29 31 235 220 
209 220 235 225 
208 218 237 233 
212 233 237 236 
44 236 237 48 
45 48 237 218 
211 230 238 227 
46 227 238 50 
10 50 238 53 
51 53 238 230 
9 43 239 49 
44 49 239 236 
212 236 239 232 
41 232 239 43 
12 247 248 55 
54 55 248 246 
245 246 248 247 
7 250 251 52 
51 52 251 249 
242 249 251 250 
240 255 256 252 
241 252 256 253 
243 253 256 254 
242 254 256 255 
245 258 259 246 
54 246 259 257 
243 257 259 253 
241 253 259 258 
240 262 263 260 
244 260 263 261 
59 261 263 60 
58 60 263 262 
242 255 265 249 
51 249 265 264 
244 264 265 260 
240 260 265 255 
58 262 267 61 
57 61 267 266 
241 266 267 252 
240 252 267 262 
8 56 269 39 
38 39 269 268 
243 268 269 257 
54 257 269 56 
242 250 270 254 
243 254 270 268 
38 268 270 40 
7 40 270 250 
245 247 271 258 
241 258 271 266 
57 266 271 62 
12 62 271 247 
10 53 272 63 
59 63 272 261 
244 261 272 264 
51 264 272 53 
280 308 309 306 
290 306 309 307 
303 307 309 308 
72 312 313 310 
282 310 313 311 
294 311 313 312 
283 316 317 314 
106 314 317 315 
296 315 317 316 
276 320 321 318 
101 318 321 319 
293 319 321 320 
73 323 324 77 
74 77 324 322 
292 322 324 323 
108 326 327 119 
109 119 327 325 
299 325 327 326 
68 329 330 78 
69 78 330 328 
298 328 330 329 
99 332 333 122 
100 122 333 331 
295 331 333 332 
104 335 336 115 
105 115 336 334 
300 334 336 335 
279 339 340 337 
92 337 340 338 
288 338 340 339 
284 344 345 341 
299 341 345 342 
274 342 345 343 
297 343 345 344 
283 349 350 346 
298 346 350 347 
273 347 350 348 
300 348 350 349 
277 352 353 351 
298 351 353 346 
283 346 353 316 
296 316 353 352 
284 355 356 344 
297 344 356 354 
277 354 356 352 
296 352 356 355 
282 359 360 357 
292 357 360 358 
276 358 360 320 
293 320 360 359 
274 363 364 342 
299 342 364 361 
281 361 364 362 
290 362 364 363 
276 367 368 358 
292 358 368 365 
285 365 368 366 
295 366 368 367 
273 348 372 369 
291 369 372 370 
286 370 372 371 
300 371 372 348 
294 375 376 373 
278 373 376 374 
286 374 376 370 
291 370 376 375 
275 379 380 377 
295 377 380 366 
285 366 380 378 
289 378 380 379 
278 381 382 373 
294 373 382 311 
282 311 382 359 
293 359 382 381 
279 337 385 383 
305 383 385 384 
91 384 385 97 
92 97 385 337 
287 388 389 386 
301 386 389 387 
46 387 389 47 
45 47 389 388 
44 48 393 390 
302 390 393 391 
280 391 393 392 
45 392 393 48 
281 396 397 394 
110 394 397 395 
301 395 397 386 
287 386 397 396 
93 96 400 398 
304 398 400 399 
288 399 400 338 
92 338 400 96 
103 114 403 401 
286 401 403 374 
278 374 403 402 
102 402 403 114 
73 79 404 323 
292 323 404 357 
282 357 404 310 
72 310 404 79 
285 405 406 365 
292 365 406 322 
74 322 406 80 
75 80 406 405 
108 113 408 326 
299 326 408 341 
284 341 408 407 
107 407 408 113 
281 394 409 361 
299 361 409 325 
109 325 409 112 
110 112 409 394 
68 81 411 329 
298 329 411 351 
277 351 411 410 
67 410 411 81 
273 412 413 347 
298 347 413 328 
69 328 413 82 
70 82 413 412 
66 83 416 414 
297 414 416 343 
274 343 416 415 
65 415 416 83 
99 118 418 332 
295 332 418 377 
275 377 418 417 
98 417 418 118 
276 318 419 367 
295 367 419 331 
100 331 419 117 
101 117 419 318 
104 111 420 335 
300 335 420 371 
286 371 420 401 
103 401 420 111 
283 314 421 349 
300 349 421 334 
105 334 421 120 
106 120 421 314 
75 405 423 84 
76 84 423 422 
289 422 423 378 
285 378 423 405 
71 424 425 85 
72 85 425 312 
294 312 425 375 
291 375 425 424 
302 391 428 426 
64 426 428 427 
290 427 428 306 
280 306 428 391 
289 430 431 422 
76 422 431 429 
305 429 431 383 
279 383 431 430 
290 363 432 427 
